,proportion
LtCt,3.8461730770192316e-07
LtLc,3.4615557693173087e-06
LtLl,2.307703846211539e-06
LtLt,3.8461730770192316e-07
LtTc,3.8461730770192316e-07
LtTl,1.5384692308076927e-06
LtTt,3.8461730770192316e-07
TcCc,6.923111538634617e-06
TcCl,2.692321153913462e-06
TcCt,3.8461730770192316e-07
TcLc,5.307718846286539e-05
TcLl,3.0769384616153853e-06
TcLt,7.692346154038463e-07
TcTc,3.6923261539384624e-05
TcTl,3.8461730770192316e-07
TcTt,0.0
TlCc,3.0769384616153853e-06
TlCl,1.807701346199039e-05
TlCt,3.8461730770192316e-07
TlLc,3.4615557693173087e-06
TlLl,1.730777884658654e-05
TlLt,7.692346154038463e-07
TlTc,3.8461730770192316e-07
TlTl,4.384637307801924e-05
TlTt,0.0
TtCc,7.692346154038463e-07
TtCl,1.5384692308076927e-06
TtCt,0.0
TtLc,0.0
TtLl,0.0
TtLt,0.0
TtTc,0.0
TtTl,3.8461730770192316e-07
TtTt,0.0
CcCcC,0.0003465401942394328
CcCcL,0.0001311545019263558
CcCcT,5.0000250001250005e-06
CcClC,0.00013500067500337503
CcClL,7.884654807889425e-05
CcClT,1.5384692308076927e-06
CcCtC,8.461580769442311e-06
CcCtL,5.384642307826924e-06
CcCtT,3.8461730770192316e-07
CcLcC,2.076933461590385e-05
CcLcL,0.00023884734808289428
CcLcT,2.692321153913462e-06
CcLlC,8.076963461740387e-06
CcLlL,4.269252115491347e-05
CcLlT,0.0
CcLtC,3.8461730770192316e-07
CcLtL,3.8461730770192316e-07
CcLtT,0.0
CcTcC,1.1538519231057695e-06
CcTcL,7.692346154038463e-07
CcTcT,0.0
CcTlC,1.5384692308076927e-06
CcTlL,1.1538519231057695e-06
CcTlT,7.692346154038463e-07
CcTtC,0.0
CcTtL,0.0
CcTtT,0.0
ClCcC,1.9615482692798083e-05
ClCcL,1.2307753846461541e-05
ClCcT,1.5384692308076927e-06
ClClC,0.00046231000385771163
ClClL,9.538509231007694e-05
ClClT,5.769259615528847e-06
ClCtC,4.2307903847211554e-06
ClCtL,3.0769384616153853e-06
ClCtT,3.8461730770192316e-07
ClLcC,3.846173077019232e-06
ClLcL,8.846198077144233e-06
ClLcT,0.0
ClLlC,6.923111538634617e-06
ClLlL,2.5384742308326928e-05
ClLlT,1.5384692308076927e-06
ClLtC,0.0
ClLtL,3.8461730770192316e-07
ClLtT,0.0
ClTcC,7.692346154038463e-07
ClTcL,0.0
ClTcT,0.0
ClTlC,3.730787884708655e-05
ClTlL,3.4615557693173087e-06
ClTlT,1.5000075000375004e-05
ClTtC,0.0
ClTtL,0.0
ClTtT,0.0
CtCcC,6.115415192460578e-05
CtCcL,9.230815384846156e-06
CtCcT,7.692346154038463e-07
CtClC,4.538484230882693e-05
CtClL,4.769254615503847e-05
CtClT,7.692346154038463e-07
CtCtC,1.1538519231057695e-06
CtCtL,1.1538519231057695e-06
CtCtT,3.8461730770192316e-07
CtLcC,3.846173077019232e-06
CtLcL,2.7307828846836544e-05
CtLcT,0.0
CtLlC,7.692346154038463e-07
CtLlL,3.4615557693173087e-06
CtLlT,3.8461730770192316e-07
CtLtC,0.0
CtLtL,0.0
CtLtT,0.0
CtTcC,0.0
CtTcL,7.692346154038463e-07
CtTcT,0.0
CtTlC,2.692321153913462e-06
CtTlL,2.807706346224039e-05
CtTlT,3.8461730770192316e-07
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,4.307713846261539e-05
LcCcL,7.692346154038464e-06
LcCcT,0.0
LcClC,3.346170577006731e-05
LcClL,4.2307903847211554e-06
LcClT,0.0
LcCtC,0.0
LcCtL,1.1538519231057695e-06
LcCtT,0.0
LcLcC,5.0000250001250005e-06
LcLcL,6.30772384631154e-05
LcLcT,7.692346154038463e-07
LcLlC,2.692321153913462e-06
LcLlL,1.5384692308076927e-06
LcLlT,3.8461730770192316e-07
LcLtC,0.0
LcLtL,3.8461730770192316e-07
LcLtT,0.0
LcTcC,0.0
LcTcL,0.0
LcTcT,0.0
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,4.615407692423078e-06
LlCcL,1.1538519231057695e-06
LlCcT,3.8461730770192316e-07
LlClC,4.576945961652886e-05
LlClL,4.2307903847211554e-06
LlClT,3.8461730770192316e-07
LlCtC,3.8461730770192316e-07
LlCtL,0.0
LlCtT,0.0
LlLcC,3.846173077019232e-06
LlLcL,4.2307903847211554e-06
LlLcT,3.8461730770192316e-07
LlLlC,1.3076988461865388e-05
LlLlL,0.00011192363654125964
LlLlT,2.307703846211539e-06
LlLtC,0.0
LlLtL,1.1538519231057695e-06
LlLtT,0.0
LlTcC,7.692346154038463e-07
LlTcL,3.8461730770192316e-07
LlTcT,0.0
LlTlC,1.1538519231057695e-06
LlTlL,3.8461730770192316e-07
LlTlT,3.8461730770192316e-07
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,1.923086538509616e-06
LtCcL,0.0
LtCcT,0.0
LtClC,2.307703846211539e-06
LtClL,7.692346154038463e-07
LtClT,0.0
LtCtC,3.8461730770192316e-07
LtCtL,0.0
LtCtT,0.0
LtLcC,7.692346154038463e-07
LtLcL,7.692346154038463e-07
LtLcT,0.0
LtLlC,1.5384692308076927e-06
LtLlL,3.15386192315577e-05
LtLlT,3.8461730770192316e-07
LtLtC,0.0
LtLtL,3.8461730770192316e-07
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,2.576935961602885e-05
LtTlL,3.0769384616153853e-06
LtTlT,0.0
LtTtC,3.8461730770192316e-07
LtTtL,0.0
LtTtT,0.0
TcCcC,2.307703846211539e-06
TcCcL,1.576930961577885e-05
TcCcT,0.0
TcClC,2.692321153913462e-06
TcClL,7.692346154038463e-07
TcClT,0.0
TcCtC,0.0
TcCtL,7.692346154038463e-07
TcCtT,0.0
TcLcC,4.2307903847211554e-06
TcLcL,2.8461680769942315e-05
TcLcT,0.0
TcLlC,3.8461730770192316e-07
TcLlL,1.1538519231057695e-06
TcLlT,0.0
TcLtC,3.8461730770192316e-07
TcLtL,0.0
TcLtT,0.0
TcTcC,3.8461730770192316e-07
TcTcL,1.1538519231057695e-06
TcTcT,3.8461730770192316e-07
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,3.4615557693173087e-06
TlCcL,3.8461730770192316e-07
TlCcT,0.0
TlClC,3.1154001923855776e-05
TlClL,2.692321153913462e-06
TlClT,1.1538519231057695e-06
TlCtC,0.0
TlCtL,0.0
TlCtT,3.8461730770192316e-07
TlLcC,3.8461730770192316e-07
TlLcL,1.5384692308076927e-06
TlLcT,0.0
TlLlC,3.0769384616153853e-06
TlLlL,9.230815384846156e-05
TlLlT,3.8461730770192316e-07
TlLtC,0.0
TlLtL,0.0
TlLtT,3.8461730770192316e-07
TlTcC,7.692346154038463e-07
TlTcL,0.0
TlTcT,0.0
TlTlC,3.8461730770192316e-07
TlTlL,3.846173077019232e-06
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,1.923086538509616e-06
TtCcL,0.0
TtCcT,0.0
TtClC,3.8461730770192316e-07
TtClL,3.8461730770192316e-07
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,1.1538519231057695e-06
TtLcT,0.0
TtLlC,0.0
TtLlL,3.8461730770192316e-07
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
