,proportion
LcCt,7.978411868105246e-06
LcLc,4.714516103880373e-06
LcLl,1.0879652547416245e-06
LcLt,2.3572580519401864e-05
LcTc,1.4868858481468868e-05
LcTl,0.0
LcTt,7.253101698277497e-07
LlCc,1.0879652547416245e-06
LlCl,1.0879652547416245e-06
LlCt,1.0879652547416245e-06
LlLc,1.0879652547416245e-06
LlLl,3.263895764224874e-05
LlLt,3.6265508491387486e-07
LlTc,7.253101698277497e-07
LlTl,0.0
LlTt,0.0
LtCc,3.989205934052623e-06
LtCl,1.4506203396554994e-06
LtCt,2.466054577414349e-05
LtLc,1.849540933060762e-05
LtLl,0.0
LtLt,2.538585594397124e-06
LtTc,3.6265508491387486e-07
LtTl,0.0
LtTt,1.4506203396554994e-06
TcCc,1.0879652547416246e-05
TcCl,3.6265508491387486e-07
TcCt,1.8132754245693743e-06
TcLc,3.2638957642248734e-06
TcLl,0.0
TcLt,2.3572580519401864e-05
TcTc,6.020074409570322e-05
TcTl,7.253101698277497e-07
TcTt,1.0879652547416245e-06
TlCc,1.0879652547416245e-06
TlCl,0.0
TlCt,2.175930509483249e-06
TlLc,0.0
TlLl,7.253101698277497e-07
TlLt,3.6265508491387486e-07
TlTc,1.631947882112437e-05
TlTl,1.0879652547416245e-06
TlTt,1.0879652547416245e-06
TtCc,2.901240679310999e-06
TtCl,1.0879652547416245e-06
TtCt,1.8132754245693743e-06
TtLc,3.6265508491387486e-07
TtLl,0.0
TtLt,1.8132754245693743e-06
TtTc,1.8132754245693743e-06
TtTl,3.6265508491387486e-07
TtTt,3.2276302557334865e-05
CcCcC,0.00043591141206647755
CcCcL,2.5748511028885114e-05
CcCcT,2.175930509483249e-05
CcClC,1.5231513566382745e-05
CcClL,1.0879652547416245e-06
CcClT,1.4506203396554994e-06
CcCtC,0.00010879652547416245
CcCtL,4.351861018966498e-06
CcCtT,2.538585594397124e-06
CcLcC,7.615756783191372e-06
CcLcL,1.4506203396554994e-06
CcLcT,1.8132754245693743e-06
CcLlC,0.0
CcLlL,3.6265508491387486e-07
CcLlT,0.0
CcLtC,1.0879652547416245e-06
CcLtL,1.0879652547416245e-06
CcLtT,0.0
CcTcC,2.901240679310999e-06
CcTcL,1.0879652547416245e-06
CcTcT,1.3055583056899493e-05
CcTlC,3.6265508491387486e-07
CcTlL,0.0
CcTlT,3.6265508491387486e-07
CcTtC,1.0879652547416245e-06
CcTtL,3.6265508491387486e-07
CcTtT,1.4506203396554994e-06
ClCcC,7.253101698277497e-06
ClCcL,0.0
ClCcT,7.253101698277497e-07
ClClC,2.9375061878023863e-05
ClClL,2.901240679310999e-06
ClClT,3.6265508491387486e-07
ClCtC,4.351861018966498e-06
ClCtL,3.6265508491387486e-07
ClCtT,0.0
ClLcC,3.6265508491387486e-07
ClLcL,0.0
ClLcT,0.0
ClLlC,7.253101698277497e-07
ClLlL,3.6265508491387486e-07
ClLlT,0.0
ClLtC,3.6265508491387486e-07
ClLtL,0.0
ClLtT,0.0
ClTcC,3.6265508491387486e-07
ClTcL,0.0
ClTcT,0.0
ClTlC,0.0
ClTlL,3.6265508491387486e-07
ClTlT,0.0
ClTtC,7.253101698277497e-07
ClTtL,0.0
ClTtT,0.0
CtCcC,5.512357290690897e-05
CtCcL,4.351861018966498e-06
CtCcT,1.0879652547416245e-06
CtClC,3.2638957642248734e-06
CtClL,3.6265508491387486e-07
CtClT,1.8132754245693743e-06
CtCtC,9.211439156812422e-05
CtCtL,6.165136443535873e-06
CtCtT,4.351861018966498e-06
CtLcC,1.4506203396554994e-06
CtLcL,3.6265508491387486e-07
CtLcT,3.6265508491387486e-07
CtLlC,0.0
CtLlL,0.0
CtLlT,0.0
CtLtC,6.527791528449747e-06
CtLtL,1.0879652547416245e-06
CtLtT,0.0
CtTcC,1.4506203396554994e-06
CtTcL,0.0
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,1.0879652547416245e-06
CtTtL,0.0
CtTtT,1.0879652547416245e-06
LcCcC,5.040905680302861e-05
LcCcL,9.791687292674621e-06
LcCcT,2.175930509483249e-06
LcClC,1.0879652547416245e-06
LcClL,0.0
LcClT,7.253101698277497e-07
LcCtC,3.6265508491387487e-06
LcCtL,0.0
LcCtT,3.6265508491387486e-07
LcLcC,7.253101698277497e-07
LcLcL,0.0
LcLcT,0.0
LcLlC,0.0
LcLlL,0.0
LcLlT,0.0
LcLtC,7.253101698277497e-07
LcLtL,0.0
LcLtT,0.0
LcTcC,7.253101698277497e-07
LcTcL,0.0
LcTcT,1.0879652547416245e-06
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,7.253101698277497e-07
LlCcL,0.0
LlCcT,0.0
LlClC,3.6265508491387486e-07
LlClL,0.0
LlClT,0.0
LlCtC,7.253101698277497e-07
LlCtL,0.0
LlCtT,0.0
LlLcC,3.6265508491387486e-07
LlLcL,3.6265508491387486e-07
LlLcT,0.0
LlLlC,3.6265508491387486e-07
LlLlL,3.6265508491387486e-07
LlLlT,0.0
LlLtC,0.0
LlLtL,0.0
LlLtT,0.0
LlTcC,3.6265508491387486e-07
LlTcL,0.0
LlTcT,0.0
LlTlC,3.6265508491387486e-07
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,1.8132754245693743e-06
LtCcL,3.6265508491387486e-07
LtCcT,0.0
LtClC,3.6265508491387486e-07
LtClL,0.0
LtClT,0.0
LtCtC,1.4506203396554994e-06
LtCtL,0.0
LtCtT,7.253101698277497e-07
LtLcC,3.6265508491387486e-07
LtLcL,0.0
LtLcT,3.6265508491387486e-07
LtLlC,3.6265508491387486e-07
LtLlL,0.0
LtLlT,0.0
LtLtC,3.6265508491387486e-07
LtLtL,7.253101698277497e-06
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,3.6265508491387486e-07
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,6.527791528449747e-06
TcCcL,1.4506203396554994e-06
TcCcT,0.0
TcClC,0.0
TcClL,0.0
TcClT,0.0
TcCtC,3.2638957642248734e-06
TcCtL,3.6265508491387486e-07
TcCtT,0.0
TcLcC,1.4506203396554994e-06
TcLcL,0.0
TcLcT,6.890446613363622e-06
TcLlC,0.0
TcLlL,0.0
TcLlT,0.0
TcLtC,3.6265508491387486e-07
TcLtL,0.0
TcLtT,0.0
TcTcC,3.2638957642248734e-06
TcTcL,7.253101698277497e-07
TcTcT,1.2330272887071745e-05
TcTlC,0.0
TcTlL,0.0
TcTlT,3.6265508491387486e-07
TcTtC,0.0
TcTtL,0.0
TcTtT,3.6265508491387486e-07
TlCcC,3.6265508491387486e-07
TlCcL,0.0
TlCcT,0.0
TlClC,3.6265508491387486e-07
TlClL,0.0
TlClT,0.0
TlCtC,0.0
TlCtL,0.0
TlCtT,0.0
TlLcC,0.0
TlLcL,0.0
TlLcT,0.0
TlLlC,0.0
TlLlL,0.0
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,3.6265508491387486e-07
TlTcL,0.0
TlTcT,0.0
TlTlC,3.6265508491387486e-07
TlTlL,0.0
TlTlT,9.429032207760746e-06
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,9.791687292674621e-06
TtCcL,3.6265508491387486e-07
TtCcT,3.6265508491387486e-07
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,1.4506203396554994e-06
TtCtL,0.0
TtCtT,3.6265508491387486e-07
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,7.253101698277497e-07
TtTcL,0.0
TtTcT,3.6265508491387486e-07
TtTlC,0.0
TtTlL,0.0
TtTlT,3.6265508491387486e-07
TtTtC,7.253101698277497e-07
TtTtL,0.0
TtTtT,0.0
