,proportion
LtLlL,3.7745577445054695e-07
LtLlT,0.0
LtLtC,0.0
LtLtL,0.0
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,3.0196461956043756e-06
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,5.284380842307658e-06
TcCcL,3.7745577445054695e-07
TcCcT,0.0
TcClC,3.7745577445054695e-07
TcClL,3.7745577445054695e-07
TcClT,0.0
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,2.264734646703282e-06
TcLcL,7.171659714560392e-06
TcLcT,0.0
TcLlC,0.0
TcLlL,0.0
TcLlT,0.0
TcLtC,3.7745577445054695e-07
TcLtL,0.0
TcLtT,0.0
TcTcC,1.8872788722527349e-06
TcTcL,3.7745577445054695e-07
TcTcT,7.549115489010939e-07
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,1.132367323351641e-06
TlCcL,3.7745577445054695e-07
TlCcT,1.132367323351641e-06
TlClC,1.5098230978021878e-06
TlClL,3.7745577445054695e-07
TlClT,3.7745577445054695e-07
TlCtC,7.549115489010939e-07
TlCtL,0.0
TlCtT,0.0
TlLcC,7.549115489010939e-07
TlLcL,7.549115489010939e-07
TlLcT,0.0
TlLlC,7.549115489010939e-07
TlLlL,2.642190421153829e-06
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,0.0
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,3.7745577445054695e-07
TtClT,7.549115489010939e-07
TtCtC,6.416748165659298e-06
TtCtL,0.0
TtCtT,3.7745577445054695e-07
TtLcC,3.7745577445054695e-07
TtLcL,7.549115489010939e-07
TtLcT,0.0
TtLlC,3.7745577445054695e-07
TtLlL,5.661836616758205e-06
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
