,proportion
TcCtC,1.588739017841539e-06
TcCtL,1.588739017841539e-06
TcCtT,0.0
TcLcC,0.0
TcLcL,2.224234624978155e-06
TcLcT,3.1774780356830783e-07
TcLlC,3.1774780356830783e-07
TcLlL,6.354956071366157e-07
TcLlT,0.0
TcLtC,0.0
TcLtL,6.354956071366157e-07
TcLtT,0.0
TcTcC,9.532434107049235e-07
TcTcL,1.2709912142732313e-06
TcTcT,6.354956071366157e-07
TcTlC,3.1774780356830783e-07
TcTlL,3.1774780356830783e-07
TcTlT,6.354956071366157e-07
TcTtC,0.0
TcTtL,3.1774780356830783e-07
TcTtT,3.1774780356830783e-07
TlCcC,4.130721446388002e-06
TlCcL,3.1774780356830783e-07
TlCcT,3.1774780356830783e-07
TlClC,2.224234624978155e-06
TlClL,3.1774780356830783e-07
TlClT,0.0
TlCtC,6.354956071366157e-07
TlCtL,3.1774780356830783e-07
TlCtT,0.0
TlLcC,6.354956071366157e-07
TlLcL,3.1774780356830783e-07
TlLcT,9.532434107049235e-07
TlLlC,9.532434107049235e-07
TlLlL,8.89693849991262e-06
TlLlT,6.354956071366157e-07
TlLtC,0.0
TlLtL,0.0
TlLtT,3.1774780356830783e-07
TlTcC,3.1774780356830783e-07
TlTcL,0.0
TlTcT,0.0
TlTlC,6.354956071366157e-07
TlTlL,3.1774780356830783e-07
TlTlT,7.308199482071081e-06
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,3.1774780356830783e-07
TtCcL,3.1774780356830783e-07
TtCcT,0.0
TtClC,1.906486821409847e-06
TtClL,9.532434107049235e-07
TtClT,0.0
TtCtC,3.1774780356830783e-07
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,3.812973642819694e-06
TtLlT,0.0
TtLtC,0.0
TtLtL,3.1774780356830783e-07
TtLtT,6.354956071366157e-07
TtTcC,6.354956071366157e-07
TtTcL,6.354956071366157e-07
TtTcT,0.0
TtTlC,0.0
TtTlL,9.532434107049235e-07
TtTlT,1.2709912142732313e-06
TtTtC,6.354956071366157e-07
TtTtL,1.1121173124890775e-05
TtTtT,3.1774780356830783e-07
