,proportion
LcCcL,0.0
LcCcT,2.1018592521479688e-06
LcClC,3.152788878221953e-06
LcClL,0.0
LcClT,1.0509296260739844e-06
LcCtC,2.890056471703457e-06
LcCtL,1.8391268456294727e-06
LcCtT,5.254648130369922e-07
LcLcC,3.9409860977774415e-06
LcLcL,8.407437008591875e-06
LcLcT,1.0509296260739844e-06
LcLlC,0.0
LcLlL,0.0
LcLlT,0.0
LcLtC,1.3136620325924804e-06
LcLtL,1.3136620325924804e-06
LcLtT,7.881972195554882e-07
LcTcC,3.9409860977774415e-06
LcTcL,1.0509296260739844e-06
LcTcT,3.6782536912589454e-06
LcTlC,0.0
LcTlL,0.0
LcTlT,1.0509296260739844e-06
LcTtC,1.0509296260739844e-06
LcTtL,7.881972195554882e-07
LcTtT,1.0509296260739844e-06
LlCcC,1.8391268456294727e-06
LlCcL,0.0
LlCcT,2.627324065184961e-07
LlClC,6.831042569480899e-06
LlClL,5.254648130369922e-07
LlClT,2.627324065184961e-07
LlCtC,5.254648130369922e-07
LlCtL,0.0
LlCtT,0.0
LlLcC,2.1018592521479688e-06
LlLcL,5.254648130369922e-07
LlLcT,0.0
LlLlC,0.0
LlLlL,5.254648130369922e-07
LlLlT,0.0
LlLtC,2.627324065184961e-07
LlLtL,0.0
LlLtT,2.627324065184961e-07
LlTcC,2.627324065184961e-07
LlTcL,0.0
LlTcT,5.254648130369922e-07
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,1.0509296260739844e-06
LtCcC,5.254648130369922e-06
LtCcL,2.627324065184961e-07
LtCcT,1.0509296260739844e-06
LtClC,1.3136620325924804e-06
LtClL,0.0
LtClT,0.0
LtCtC,5.780112943406914e-06
LtCtL,0.0
LtCtT,5.254648130369922e-07
LtLcC,7.881972195554882e-07
LtLcL,2.627324065184961e-07
LtLcT,7.881972195554882e-07
LtLlC,5.254648130369922e-07
LtLlL,0.0
LtLlT,0.0
LtLtC,3.6782536912589454e-06
LtLtL,3.3367015627849005e-05
LtLtT,1.5763944391109765e-06
LtTcC,5.254648130369922e-07
LtTcL,0.0
LtTcT,1.3136620325924804e-06
LtTlC,2.627324065184961e-07
LtTlL,0.0
LtTlT,5.254648130369922e-07
LtTtC,3.152788878221953e-06
LtTtL,2.627324065184961e-07
LtTtT,2.364591658666465e-06
TcCcC,2.9951494343108557e-05
TcCcL,1.3136620325924804e-06
TcCcT,2.364591658666465e-06
TcClC,1.5763944391109765e-06
TcClL,2.627324065184961e-07
TcClT,5.254648130369922e-07
TcCtC,3.152788878221953e-06
TcCtL,0.0
TcCtT,2.627324065184961e-07
TcLcC,2.627324065184961e-06
TcLcL,5.254648130369922e-07
TcLcT,7.881972195554882e-07
TcLlC,2.627324065184961e-07
TcLlL,0.0
TcLlT,0.0
TcLtC,0.0
TcLtL,1.0509296260739844e-06
TcLtT,2.627324065184961e-07
TcTcC,7.093774975999395e-06
TcTcL,1.0509296260739844e-06
TcTcT,3.1265156375701037e-05
TcTlC,2.627324065184961e-07
TcTlL,0.0
TcTlT,2.627324065184961e-07
TcTtC,2.627324065184961e-07
TcTtL,7.881972195554882e-07
TcTtT,1.3136620325924804e-06
TlCcC,5.254648130369922e-07
TlCcL,2.627324065184961e-07
TlCcT,2.627324065184961e-07
TlClC,5.254648130369922e-07
TlClL,0.0
TlClT,0.0
TlCtC,1.0509296260739844e-06
TlCtL,0.0
TlCtT,0.0
TlLcC,2.627324065184961e-07
TlLcL,0.0
TlLcT,0.0
TlLlC,0.0
TlLlL,0.0
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,1.0509296260739844e-06
TlTcL,2.627324065184961e-07
TlTcT,0.0
TlTlC,1.0509296260739844e-06
TlTlL,0.0
TlTlT,1.7865803643257734e-05
TlTtC,1.3136620325924804e-06
TlTtL,2.627324065184961e-07
TlTtT,2.627324065184961e-07
TtCcC,3.9409860977774415e-06
TtCcL,5.254648130369922e-07
TtCcT,2.627324065184961e-07
TtClC,5.254648130369922e-07
TtClL,0.0
TtClT,2.627324065184961e-07
TtCtC,1.1560225886813828e-05
TtCtL,5.254648130369922e-07
TtCtT,5.254648130369922e-07
TtLcC,7.881972195554882e-07
TtLcL,0.0
TtLcT,5.254648130369922e-07
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,1.5763944391109765e-06
TtLtL,1.5763944391109765e-06
TtLtT,5.254648130369922e-07
TtTcC,1.0509296260739844e-06
TtTcL,2.627324065184961e-07
TtTcT,1.3136620325924804e-06
TtTlC,2.627324065184961e-07
TtTlL,0.0
TtTlT,2.627324065184961e-07
TtTtC,1.8391268456294727e-06
TtTtL,2.627324065184961e-07
TtTtT,1.1560225886813828e-05
