,proportion
LcClC,9.418364209085802e-07
LcClL,9.418364209085802e-07
LcClT,4.709182104542901e-07
LcCtC,4.709182104542901e-07
LcCtL,0.0
LcCtT,0.0
LcLcC,1.4127546313628703e-06
LcLcL,4.709182104542901e-07
LcLcT,0.0
LcLlC,4.709182104542901e-07
LcLlL,4.709182104542901e-07
LcLlT,4.709182104542901e-07
LcLtC,0.0
LcLtL,0.0
LcLtT,0.0
LcTcC,0.0
LcTcL,0.0
LcTcT,1.4127546313628703e-06
LcTlC,0.0
LcTlL,4.709182104542901e-07
LcTlT,4.709182104542901e-07
LcTtC,3.7673456836343207e-06
LcTtL,9.418364209085802e-07
LcTtT,7.440507725177783e-05
LlCcC,4.709182104542901e-06
LlCcL,0.0
LlCcT,9.418364209085802e-07
LlClC,5.4155594202243364e-05
LlClL,1.8836728418171603e-06
LlClT,2.3545910522714504e-06
LlCtC,6.498671304269203e-05
LlCtL,1.8836728418171603e-06
LlCtT,9.418364209085802e-07
LlLcC,9.418364209085802e-07
LlLcL,1.4127546313628703e-06
LlLcT,0.0
LlLlC,1.8836728418171603e-06
LlLlL,4.709182104542901e-07
LlLlT,0.0
LlLtC,9.418364209085802e-07
LlLtL,4.709182104542901e-07
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,4.709182104542901e-07
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,4.709182104542901e-07
LtCcL,0.0
LtCcT,0.0
LtClC,9.418364209085802e-07
LtClL,9.418364209085802e-07
LtClT,0.0
LtCtC,4.709182104542901e-07
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,0.0
LtLcT,0.0
LtLlC,1.4127546313628703e-06
LtLlL,0.0
LtLlT,0.0
LtLtC,1.4127546313628703e-06
LtLtL,4.709182104542901e-07
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,5.980661272769484e-05
TcCcL,2.3545910522714504e-06
TcCcT,4.709182104542901e-07
TcClC,9.418364209085802e-07
TcClL,4.709182104542901e-07
TcClT,0.0
TcCtC,1.4127546313628703e-06
TcCtL,0.0
TcCtT,0.0
TcLcC,0.0
TcLcL,9.418364209085802e-07
TcLcT,0.0
TcLlC,4.709182104542901e-07
TcLlL,0.0
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,0.0
TcTcL,0.0
TcTcT,1.4127546313628703e-06
TcTlC,9.418364209085802e-07
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,4.709182104542901e-07
TlCcC,0.0
TlCcL,0.0
TlCcT,0.0
TlClC,1.8836728418171603e-06
TlClL,4.709182104542901e-07
TlClT,4.709182104542901e-07
TlCtC,1.4127546313628703e-06
TlCtL,0.0
TlCtT,0.0
TlLcC,0.0
TlLcL,0.0
TlLcT,0.0
TlLlC,6.121936735905771e-05
TlLlL,1.4127546313628703e-06
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,0.0
TtCcL,0.0
TtCcT,4.709182104542901e-07
TtClC,4.709182104542901e-07
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,1.4127546313628703e-06
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
