,proportion
TcLl,2.1193342626109473e-06
TcLt,3.0276203751584963e-06
TcTc,6.358002787832842e-06
TcTl,6.055240750316992e-07
TcTt,6.055240750316992e-07
TlCc,3.935906487706045e-06
TlCl,4.541430562737744e-06
TlCt,2.422096300126797e-06
TlLc,1.5138101875792482e-06
TlLl,5.752478712801143e-06
TlLt,3.330382412674346e-06
TlTc,6.055240750316992e-07
TlTl,1.6651912063371727e-05
TlTt,1.8165722250950977e-06
TtCc,2.422096300126797e-06
TtCl,6.055240750316992e-07
TtCt,3.027620375158496e-07
TtLc,9.082861125475489e-07
TtLl,6.055240750316992e-07
TtLt,1.2110481500633984e-06
TtTc,9.082861125475489e-07
TtTl,6.055240750316992e-07
TtTt,1.1807719463118136e-05
CcCcC,0.00021647485682383248
CcCcL,1.6954674100887578e-05
CcCcT,7.266288900380391e-06
CcClC,4.0570113027123854e-05
CcClL,8.78009908795964e-06
CcClT,4.844192600253594e-06
CcCtC,1.786296021343513e-05
CcCtL,1.2110481500633984e-06
CcCtT,2.422096300126797e-06
CcLcC,2.9367917639037414e-05
CcLcL,2.8459631526489865e-05
CcLcT,1.634915002585588e-05
CcLlC,1.2110481500633985e-05
CcLlL,1.3927053725729082e-05
CcLlT,1.8165722250950977e-06
CcLtC,3.6331444501901954e-06
CcLtL,6.055240750316993e-06
CcLtT,1.8165722250950977e-06
CcTcC,3.0276203751584963e-06
CcTcL,9.082861125475489e-07
CcTcT,9.385623162991338e-06
CcTlC,2.1193342626109473e-06
CcTlL,0.0
CcTlT,6.055240750316992e-07
CcTtC,3.027620375158496e-07
CcTtL,0.0
CcTtT,3.027620375158496e-07
ClCcC,7.841536771660505e-05
ClCcL,1.0899433350570585e-05
ClCcT,9.385623162991338e-06
ClClC,0.0003188084255041897
ClClL,3.512039635183856e-05
ClClT,2.2707152813688723e-05
ClCtC,9.234242144233413e-05
ClCtL,9.385623162991338e-06
ClCtT,1.5138101875792482e-05
ClLcC,1.3321529650697383e-05
ClLcL,4.541430562737744e-06
ClLcT,1.2110481500633984e-06
ClLlC,6.236897972826502e-05
ClLlL,2.2707152813688723e-05
ClLlT,6.660764825348692e-06
ClLtC,3.330382412674346e-06
ClLtL,2.1193342626109473e-06
ClLtT,1.4229815763244933e-05
ClTcC,8.78009908795964e-06
ClTcL,6.055240750316992e-07
ClTcT,1.2110481500633984e-06
ClTlC,3.0276203751584963e-06
ClTlL,3.027620375158496e-07
ClTlT,6.055240750316992e-07
ClTtC,1.8165722250950977e-06
ClTtL,3.027620375158496e-07
ClTtT,9.082861125475487e-06
CtCcC,9.385623162991338e-06
CtCcL,1.5138101875792482e-06
CtCcT,1.2110481500633984e-06
CtClC,1.2716005575665684e-05
CtClL,1.5138101875792482e-06
CtClT,1.5138101875792482e-06
CtCtC,2.331267688872042e-05
CtCtL,1.2110481500633984e-06
CtCtT,4.844192600253594e-06
CtLcC,6.055240750316992e-07
CtLcL,0.0
CtLcT,0.0
CtLlC,1.2110481500633984e-06
CtLlL,1.2110481500633984e-06
CtLlT,0.0
CtLtC,0.0
CtLtL,0.0
CtLtT,6.055240750316992e-07
CtTcC,3.027620375158496e-07
CtTcL,6.055240750316992e-07
CtTcT,6.055240750316992e-07
CtTlC,3.027620375158496e-07
CtTlL,3.027620375158496e-07
CtTlT,0.0
CtTtC,3.027620375158496e-07
CtTtL,0.0
CtTtT,0.0
LcCcC,2.8762393564005712e-05
LcCcL,2.1193342626109473e-06
LcCcT,2.7248583376426463e-06
LcClC,9.991147238023038e-06
LcClL,1.2110481500633984e-06
LcClT,5.752478712801143e-06
LcCtC,9.082861125475489e-07
LcCtL,3.027620375158496e-07
LcCtT,3.027620375158496e-07
LcLcC,1.9376770401014374e-05
LcLcL,2.2404390776172872e-05
LcLcT,2.422096300126797e-06
LcLlC,1.8165722250950977e-06
LcLlL,5.752478712801143e-06
LcLlT,1.2110481500633984e-06
LcLtC,7.87181297541209e-06
LcLtL,8.78009908795964e-06
LcLtT,1.8165722250950977e-06
LcTcC,3.0276203751584963e-06
LcTcL,3.027620375158496e-07
LcTcT,9.082861125475489e-07
LcTlC,3.027620375158496e-07
LcTlL,0.0
LcTlT,3.027620375158496e-07
LcTtC,3.027620375158496e-07
LcTtL,0.0
LcTtT,0.0
LlCcC,8.78009908795964e-06
LlCcL,2.1193342626109473e-06
LlCcT,0.0
LlClC,2.2404390776172872e-05
LlClL,5.1469546377694436e-06
LlClT,2.422096300126797e-06
LlCtC,7.569050937896241e-06
LlCtL,0.0
LlCtT,9.082861125475489e-07
LlLcC,6.660764825348692e-06
LlLcL,3.0276203751584963e-06
LlLcT,1.5138101875792482e-06
LlLlC,1.544086391330833e-05
LlLlL,4.6322591739925e-05
LlLlT,2.452372503878382e-05
LlLtC,1.8165722250950977e-06
LlLtL,4.2386685252218945e-06
LlLtT,2.422096300126797e-06
LlTcC,1.2110481500633984e-06
LlTcL,6.055240750316992e-07
LlTcT,0.0
LlTlC,1.5138101875792482e-06
LlTlL,0.0
LlTlT,3.027620375158496e-07
LlTtC,2.7248583376426463e-06
LlTtL,9.082861125475489e-07
LlTtT,1.4229815763244933e-05
LtCcC,2.422096300126797e-06
LtCcL,3.027620375158496e-07
LtCcT,3.027620375158496e-07
LtClC,3.330382412674346e-06
LtClL,3.027620375158496e-07
LtClT,3.027620375158496e-07
LtCtC,9.082861125475489e-07
LtCtL,1.2110481500633984e-06
LtCtT,1.5138101875792482e-06
LtLcC,1.8165722250950977e-06
LtLcL,6.055240750316992e-07
LtLcT,3.027620375158496e-07
LtLlC,2.422096300126797e-06
LtLlL,6.055240750316992e-07
LtLlT,9.082861125475489e-07
LtLtC,1.8165722250950977e-06
LtLtL,0.0
LtLtT,3.027620375158496e-07
LtTcC,9.082861125475489e-07
LtTcL,0.0
LtTcT,0.0
LtTlC,1.2110481500633984e-06
LtTlL,0.0
LtTlT,0.0
LtTtC,3.027620375158496e-07
LtTtL,0.0
LtTtT,0.0
TcCcC,1.3927053725729082e-05
TcCcL,9.082861125475489e-07
TcCcT,3.027620375158496e-07
TcClC,2.7248583376426463e-06
TcClL,9.082861125475489e-07
TcClT,0.0
TcCtC,6.055240750316992e-07
TcCtL,9.082861125475489e-07
TcCtT,0.0
TcLcC,6.055240750316992e-07
TcLcL,1.5138101875792482e-06
TcLcT,6.055240750316992e-07
TcLlC,9.082861125475489e-07
TcLlL,6.055240750316992e-07
TcLlT,1.2110481500633984e-06
TcLtC,6.358002787832842e-06
TcLtL,9.082861125475489e-07
TcLtT,0.0
TcTcC,9.082861125475489e-07
TcTcL,0.0
TcTcT,3.027620375158496e-07
TcTlC,6.055240750316992e-07
TcTlL,3.027620375158496e-07
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,1.5138101875792482e-06
TlCcL,9.082861125475489e-07
TlCcT,0.0
TlClC,4.844192600253594e-06
TlClL,6.055240750316992e-07
TlClT,0.0
TlCtC,6.660764825348692e-06
TlCtL,3.027620375158496e-07
TlCtT,9.082861125475489e-07
TlLcC,3.027620375158496e-07
TlLcL,6.055240750316992e-07
TlLcT,3.027620375158496e-07
TlLlC,2.422096300126797e-06
TlLlL,1.5138101875792482e-06
TlLlT,0.0
TlLtC,3.027620375158496e-07
TlLtL,0.0
TlLtT,3.027620375158496e-07
TlTcC,6.055240750316992e-07
TlTcL,0.0
TlTcT,0.0
TlTlC,9.082861125475489e-07
TlTlL,0.0
TlTlT,3.027620375158496e-07
TlTtC,6.055240750316992e-07
TlTtL,3.027620375158496e-07
TlTtT,3.027620375158496e-07
TtCcC,9.082861125475489e-07
TtCcL,0.0
TtCcT,0.0
TtClC,6.055240750316992e-07
TtClL,3.027620375158496e-07
TtClT,3.027620375158496e-07
TtCtC,1.2110481500633984e-06
TtCtL,0.0
TtCtT,0.0
TtLcC,3.027620375158496e-07
TtLcL,3.027620375158496e-07
TtLcT,3.027620375158496e-07
TtLlC,0.0
TtLlL,6.055240750316992e-07
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,6.055240750316992e-07
TtTcL,0.0
TtTcT,0.0
TtTlC,3.027620375158496e-07
TtTlL,3.027620375158496e-07
TtTlT,0.0
TtTtC,3.027620375158496e-07
TtTtL,0.0
TtTtT,0.0
