,proportion
TcClC,1.2655500507643765e-05
TcClL,2.214712588837659e-06
TcClT,0.0
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,8.542462842659541e-06
TcLcL,5.062200203057506e-06
TcLcT,3.1638751269109415e-07
TcLlC,0.0
TcLlL,1.2655500507643766e-06
TcLlT,0.0
TcLtC,0.0
TcLtL,3.1638751269109415e-07
TcLtT,0.0
TcTcC,0.0
TcTcL,3.1638751269109415e-07
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,1.2655500507643766e-06
TlCcL,0.0
TlCcT,3.1638751269109415e-07
TlClC,7.276912791895165e-06
TlClL,1.5819375634554706e-06
TlClT,0.0
TlCtC,0.0
TlCtL,0.0
TlCtT,0.0
TlLcC,3.1638751269109415e-07
TlLcL,9.491625380732823e-07
TlLcT,0.0
TlLlC,2.214712588837659e-06
TlLlL,5.3785877157486e-06
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,0.0
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,3.1638751269109415e-07
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
