,proportion
ClClT,1.0043544344480182e-05
ClCtC,0.00012573029586793706
ClCtL,5.579746858044544e-06
ClCtT,7.439662477392727e-07
ClLcC,3.719831238696363e-06
ClLcL,5.951729981914182e-06
ClLcT,1.115949371608909e-06
ClLlC,5.43095360849669e-05
ClLlL,0.0002633640516997025
ClLlT,9.299578096740907e-06
ClLtC,2.231898743217818e-06
ClLtL,0.0
ClLtT,0.0
ClTcC,1.4879324954785455e-06
ClTcL,0.0
ClTcT,0.0
ClTlC,2.975864990957091e-06
ClTlL,7.439662477392727e-07
ClTlT,0.0
ClTtC,0.0
ClTtL,0.0
ClTtT,0.0
CtCcC,3.347848114826727e-06
CtCcL,7.439662477392727e-07
CtCcT,7.439662477392727e-07
CtClC,5.951729981914182e-06
CtClL,1.115949371608909e-06
CtClT,3.7198312386963636e-07
CtCtC,1.4879324954785455e-06
CtCtL,0.0
CtCtT,3.7198312386963636e-07
CtLcC,0.0
CtLcL,7.439662477392727e-07
CtLcT,0.0
CtLlC,1.4879324954785455e-06
CtLlL,1.4879324954785455e-06
CtLlT,0.0
CtLtC,0.0
CtLtL,0.0
CtLtT,0.0
CtTcC,0.0
CtTcL,0.0
CtTcT,0.0
CtTlC,7.439662477392727e-07
CtTlL,3.7198312386963636e-07
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,1.7111223698003273e-05
LcCcL,1.8599156193481816e-06
LcCcT,1.115949371608909e-06
LcClC,5.579746858044544e-06
LcClL,2.975864990957091e-06
LcClT,7.439662477392727e-07
LcCtC,3.7198312386963636e-07
LcCtL,3.7198312386963636e-07
LcCtT,0.0
LcLcC,3.719831238696363e-06
LcLcL,2.4550886175395997e-05
LcLcT,3.7198312386963636e-07
LcLlC,3.719831238696363e-06
LcLlL,2.9386666785701268e-05
LcLlT,1.115949371608909e-06
LcLtC,3.7198312386963636e-07
LcLtL,0.0
LcLtT,0.0
LcTcC,0.0
LcTcL,0.0
LcTcT,0.0
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,8.183628725132e-06
LlCcL,1.4879324954785455e-06
LlCcT,3.7198312386963636e-07
LlClC,8.592810161388599e-05
LlClL,8.927594972871271e-06
LlClT,6.323713105783818e-06
LlCtC,4.091814362566e-06
LlCtL,3.7198312386963636e-07
LlCtT,3.7198312386963636e-07
LlLcC,1.9715105565090727e-05
LlLcL,2.231898743217818e-06
LlLcT,3.7198312386963636e-07
LlLlC,1.4507341830915817e-05
LlLlL,0.0001659044732458578
LlLlT,6.472506355331672e-05
LlLtC,3.7198312386963636e-07
LlLtL,7.439662477392727e-07
LlLtT,3.7198312386963636e-07
LlTcC,7.439662477392727e-07
LlTcL,0.0
LlTcT,0.0
LlTlC,3.7198312386963636e-07
LlTlL,7.439662477392727e-07
LlTlT,0.0
LlTtC,1.115949371608909e-06
LlTtL,0.0
LlTtT,0.0
LtCcC,0.0
LtCcL,0.0
LtCcT,0.0
LtClC,1.115949371608909e-06
LtClL,3.7198312386963636e-07
LtClT,3.7198312386963636e-07
LtCtC,7.439662477392727e-07
LtCtL,3.7198312386963636e-07
LtCtT,0.0
LtLcC,1.115949371608909e-06
LtLcL,1.115949371608909e-06
LtLcT,0.0
LtLlC,3.7198312386963636e-07
LtLlL,0.0
LtLlT,1.115949371608909e-06
LtLtC,0.0
LtLtL,3.7198312386963636e-07
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,2.975864990957091e-06
TcCcL,0.0
TcCcT,0.0
TcClC,1.115949371608909e-06
TcClL,0.0
TcClT,3.7198312386963636e-07
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,3.7198312386963636e-07
TcLcL,1.4879324954785455e-06
TcLcT,0.0
TcLlC,1.4879324954785455e-06
TcLlL,3.7198312386963636e-07
TcLlT,3.7198312386963636e-07
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,0.0
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,3.7198312386963636e-07
TlCcL,7.439662477392727e-07
TlCcT,0.0
TlClC,4.463797486435636e-06
TlClL,1.115949371608909e-06
TlClT,3.7198312386963636e-07
TlCtC,0.0
TlCtL,0.0
TlCtT,0.0
TlLcC,0.0
TlLcL,0.0
TlLcT,0.0
TlLlC,3.7198312386963636e-07
TlLlL,3.719831238696363e-06
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,0.0
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
