,proportion
TcCc,7.725879610708378e-07
TcCl,1.5451759221416755e-06
TcCt,0.0
TcLc,3.4766458248187697e-06
TcLl,7.725879610708378e-07
TcLt,0.0
TcTc,0.0
TcTl,0.0
TcTt,0.0
TlCc,7.725879610708378e-07
TlCl,7.725879610708378e-07
TlCt,0.0
TlLc,0.0
TlLl,7.725879610708378e-07
TlLt,0.0
TlTc,0.0
TlTl,0.0
TlTt,0.0
TtCc,0.0
TtCl,0.0
TtCt,0.0
TtLc,0.0
TtLl,0.0
TtLt,0.0
TtTc,0.0
TtTl,0.0
TtTt,0.0
CcCcC,0.00042260561470574827
CcCcL,6.721515261316288e-05
CcCcT,1.9314699026770944e-06
CcClC,0.00014988206444774252
CcClL,2.9744636501227252e-05
CcClT,1.1588819416062567e-06
CcCtC,3.862939805354189e-07
CcCtL,0.0
CcCtT,0.0
CcLcC,4.71278656253211e-05
CcLcL,3.978827999514814e-05
CcLcT,0.0
CcLlC,9.271055532850054e-06
CcLlL,1.970099300730636e-05
CcLlT,0.0
CcLtC,0.0
CcLtL,3.862939805354189e-07
CcLtT,0.0
CcTcC,0.0
CcTcL,0.0
CcTcT,0.0
CcTlC,0.0
CcTlL,0.0
CcTlT,0.0
CcTtC,0.0
CcTtL,0.0
CcTtT,0.0
ClCcC,0.00011009378445259437
ClCcL,1.5451759221416755e-05
ClCcT,0.0
ClClC,0.0003642752236449
ClClL,3.051722446229809e-05
ClClT,1.5451759221416755e-06
ClCtC,3.862939805354189e-07
ClCtL,0.0
ClCtT,0.0
ClLcC,5.408115727495864e-06
ClLcL,3.4766458248187697e-06
ClLcT,0.0
ClLlC,4.056086795621898e-05
ClLlL,1.352028931873966e-05
ClLlT,3.862939805354189e-07
ClLtC,0.0
ClLtL,7.725879610708378e-07
ClLtT,0.0
ClTcC,3.862939805354189e-07
ClTcL,0.0
ClTcT,0.0
ClTlC,0.0
ClTlL,3.862939805354189e-07
ClTlT,0.0
ClTtC,0.0
ClTtL,0.0
ClTtT,0.0
CtCcC,1.1588819416062567e-06
CtCcL,7.725879610708378e-07
CtCcT,0.0
CtClC,3.862939805354189e-07
CtClL,0.0
CtClT,0.0
CtCtC,0.0
CtCtL,0.0
CtCtT,0.0
CtLcC,3.862939805354189e-07
CtLcL,0.0
CtLcT,0.0
CtLlC,0.0
CtLlL,0.0
CtLlT,0.0
CtLtC,0.0
CtLtL,0.0
CtLtT,0.0
CtTcC,0.0
CtTcL,0.0
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,4.133345591728982e-05
LcCcL,6.180703688566702e-06
LcCcT,7.725879610708378e-07
LcClC,1.0816231454991728e-05
LcClL,1.1588819416062567e-06
LcClT,0.0
LcCtC,0.0
LcCtL,0.0
LcCtT,0.0
LcLcC,8.498467571779215e-06
LcLcL,2.008728698784178e-05
LcLcT,0.0
LcLlC,2.704057863747932e-06
LcLlL,3.090351844283351e-06
LcLlT,0.0
LcLtC,0.0
LcLtL,0.0
LcLtT,0.0
LcTcC,0.0
LcTcL,3.862939805354189e-07
LcTcT,0.0
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,2.04735809683772e-05
LlCcL,1.1588819416062567e-06
LlCcT,0.0
LlClC,1.5451759221416755e-05
LlClL,2.3177638832125134e-06
LlClT,0.0
LlCtC,0.0
LlCtL,0.0
LlCtT,0.0
LlLcC,5.408115727495864e-06
LlLcL,0.0
LlLcT,0.0
LlLlC,7.339585630172958e-06
LlLlL,3.6311634170329374e-05
LlLlT,0.0
LlLtC,0.0
LlLtL,3.862939805354189e-07
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,0.0
LtCcL,0.0
LtCcT,0.0
LtClC,0.0
LtClL,0.0
LtClT,0.0
LtCtC,0.0
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,0.0
LtLtL,0.0
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,1.5065465240881336e-05
TcCcL,3.862939805354189e-07
TcCcT,7.725879610708378e-07
TcClC,7.725879610708378e-07
TcClL,3.862939805354189e-07
TcClT,0.0
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,1.1588819416062567e-06
TcLcL,3.862939805354189e-07
TcLcT,0.0
TcLlC,3.862939805354189e-07
TcLlL,3.862939805354189e-07
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,0.0
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,0.0
TlCcL,0.0
TlCcT,0.0
TlClC,1.1588819416062567e-06
TlClL,0.0
TlClT,0.0
TlCtC,0.0
TlCtL,0.0
TlCtT,0.0
TlLcC,3.862939805354189e-07
TlLcL,0.0
TlLcT,0.0
TlLlC,0.0
TlLlL,3.862939805354189e-07
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,0.0
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,3.862939805354189e-07
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
