,proportion
CtLlT,0.0
CtLtC,0.0
CtLtL,3.2388978678335337e-07
CtLtT,0.0
CtTcC,0.0
CtTcL,0.0
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,3.757121526686899e-05
LcCcL,6.477795735667067e-06
LcCcT,9.7166936035006e-07
LcClC,1.8137828059867788e-05
LcClL,1.0364473177067308e-05
LcClT,3.2388978678335337e-07
LcCtC,0.0
LcCtL,0.0
LcCtT,0.0
LcLcC,2.040505656735126e-05
LcLcL,0.00018170217038546122
LcLcT,9.7166936035006e-07
LcLlC,1.846171784665114e-05
LcLlL,4.0486223347919164e-05
LcLlT,1.2955591471334135e-06
LcLtC,0.0
LcLtL,0.0
LcLtT,0.0
LcTcC,0.0
LcTcL,0.0
LcTcT,0.0
LcTlC,6.477795735667067e-07
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,1.2307811897767427e-05
LlCcL,3.88667744140024e-06
LlCcT,0.0
LlClC,0.0001548193180824429
LlClL,5.0850696524986474e-05
LlClT,1.6194489339167667e-06
LlCtC,9.7166936035006e-07
LlCtL,3.2388978678335337e-07
LlCtT,0.0
LlLcC,1.45750404052509e-05
LlLcL,4.242956206861929e-05
LlLcT,0.0
LlLlC,9.489970752752253e-05
LlLlL,0.0006241356191315218
LlLlT,2.2672285074834735e-06
LlLtC,3.2388978678335337e-07
LlLtL,9.7166936035006e-07
LlLtT,0.0
LlTcC,0.0
LlTcL,3.2388978678335337e-07
LlTcT,0.0
LlTlC,0.0
LlTlL,3.2388978678335337e-07
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,3.2388978678335337e-07
LtCcL,0.0
LtCcT,0.0
LtClC,0.0
LtClL,0.0
LtClT,0.0
LtCtC,0.0
LtCtL,0.0
LtCtT,0.0
LtLcC,3.2388978678335337e-07
LtLcL,1.2955591471334135e-06
LtLcT,0.0
LtLlC,9.7166936035006e-07
LtLlL,1.2955591471334135e-06
LtLlT,0.0
LtLtC,6.477795735667067e-07
LtLtL,0.0
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,2.3967844221968146e-05
TcCcL,2.591118294266827e-06
TcCcT,3.2388978678335337e-07
TcClC,1.651837912595102e-05
TcClL,1.6194489339167667e-06
TcClT,0.0
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,0.0
TcLcL,1.2955591471334135e-06
TcLcT,0.0
TcLlC,3.2388978678335337e-07
TcLlL,9.7166936035006e-07
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,0.0
TcTcL,0.0
TcTcT,0.0
TcTlC,3.2388978678335337e-07
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,2.591118294266827e-06
TlCcL,3.2388978678335337e-07
TlCcT,0.0
TlClC,1.846171784665114e-05
TlClL,1.6194489339167667e-06
TlClT,3.2388978678335337e-07
TlCtC,0.0
TlCtL,0.0
TlCtT,0.0
TlLcC,1.2955591471334135e-06
TlLcL,3.692343569330228e-05
TlLcT,3.2388978678335337e-07
TlLlC,8.421134456367187e-06
TlLlL,3.692343569330228e-05
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,3.2388978678335337e-07
TlTcL,3.2388978678335337e-07
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,0.0
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
