,proportion
CcTtC,1.1006350223825138e-06
CcTtL,4.402540089530055e-07
CcTtT,1.3207620268590164e-06
ClCcC,4.182413085053552e-06
ClCcL,2.2012700447650276e-07
ClCcT,2.2012700447650276e-07
ClClC,7.374254649962843e-05
ClClL,3.0817780626710383e-06
ClClT,2.2012700447650276e-06
ClCtC,2.2012700447650276e-06
ClCtL,2.2012700447650276e-07
ClCtT,4.402540089530055e-07
ClLcC,0.0
ClLcL,0.0
ClLcT,0.0
ClLlC,0.0
ClLlL,0.0
ClLlT,0.0
ClLtC,0.0
ClLtL,0.0
ClLtT,0.0
ClTcC,2.2012700447650276e-07
ClTcL,0.0
ClTcT,0.0
ClTlC,0.0
ClTlL,0.0
ClTlT,4.402540089530055e-07
ClTtC,0.0
ClTtL,0.0
ClTtT,0.0
CtCcC,1.0786223219348633e-05
CtCcL,6.603810134295082e-07
CtCcT,6.603810134295082e-07
CtClC,3.522032071624044e-06
CtClL,1.1006350223825138e-06
CtClT,8.03463566339235e-05
CtCtC,0.00010962324822929837
CtCtL,2.8616510581945357e-06
CtCtT,3.7421590761005468e-06
CtLcC,1.3207620268590164e-06
CtLcL,0.0
CtLcT,2.2012700447650276e-07
CtLlC,2.2012700447650276e-07
CtLlL,0.0
CtLlT,2.2012700447650276e-07
CtLtC,2.2012700447650276e-07
CtLtL,2.2012700447650276e-07
CtLtT,4.402540089530055e-07
CtTcC,2.2012700447650276e-07
CtTcL,4.402540089530055e-07
CtTcT,6.603810134295082e-07
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,2.2012700447650276e-07
CtTtL,4.402540089530055e-06
CtTtT,2.2012700447650276e-07
LcCcC,6.823937138771584e-06
LcCcL,8.80508017906011e-07
LcCcT,4.402540089530055e-07
LcClC,4.402540089530055e-07
LcClL,0.0
LcClT,4.402540089530055e-07
LcCtC,6.603810134295082e-07
LcCtL,2.2012700447650276e-07
LcCtT,0.0
LcLcC,1.1006350223825138e-06
LcLcL,2.2012700447650276e-07
LcLcT,0.0
LcLlC,0.0
LcLlL,0.0
LcLlT,0.0
LcLtC,0.0
LcLtL,0.0
LcLtT,0.0
LcTcC,2.2012700447650276e-07
LcTcL,2.2012700447650276e-07
LcTcT,1.1006350223825138e-06
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,2.2012700447650276e-07
LlCcC,2.2012700447650276e-07
LlCcL,0.0
LlCcT,0.0
LlClC,1.3207620268590164e-06
LlClL,0.0
LlClT,0.0
LlCtC,0.0
LlCtL,0.0
LlCtT,0.0
LlLcC,0.0
LlLcL,0.0
LlLcT,0.0
LlLlC,0.0
LlLlL,6.603810134295082e-07
LlLlT,2.2012700447650276e-07
LlLtC,0.0
LlLtL,0.0
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,2.6415240537180327e-06
LtCcL,0.0
LtCcT,1.1006350223825138e-06
LtClC,2.2012700447650276e-07
LtClL,0.0
LtClT,1.1006350223825138e-06
LtCtC,2.2012700447650276e-06
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,2.2012700447650276e-07
LtLtL,2.2012700447650276e-07
LtLtT,0.0
LtTcC,0.0
LtTcL,4.402540089530055e-07
LtTcT,6.603810134295082e-07
LtTlC,2.2012700447650276e-07
LtTlL,0.0
LtTlT,0.0
LtTtC,2.8616510581945357e-06
LtTtL,6.889975240114535e-05
LtTtT,0.0
TcCcC,1.0345969210395628e-05
TcCcL,4.402540089530055e-07
TcCcT,1.1006350223825138e-06
TcClC,1.5408890313355191e-06
TcClL,0.0
TcClT,2.2012700447650276e-07
TcCtC,2.2012700447650276e-06
TcCtL,0.0
TcCtT,2.2012700447650276e-07
TcLcC,4.182413085053552e-06
TcLcL,2.2012700447650276e-07
TcLcT,1.3207620268590164e-06
TcLlC,0.0
TcLlL,0.0
TcLlT,0.0
TcLtC,2.2012700447650276e-07
TcLtL,0.0
TcLtT,4.402540089530055e-07
TcTcC,2.6415240537180327e-06
TcTcL,1.1006350223825138e-06
TcTcT,3.19184156490929e-05
TcTlC,0.0
TcTlL,0.0
TcTlT,2.2012700447650276e-07
TcTtC,1.1006350223825138e-06
TcTtL,0.0
TcTtT,4.402540089530055e-07
TlCcC,2.2012700447650276e-07
TlCcL,0.0
TlCcT,0.0
TlClC,4.402540089530055e-07
TlClL,0.0
TlClT,0.0
TlCtC,4.402540089530055e-07
TlCtL,0.0
TlCtT,0.0
TlLcC,0.0
TlLcL,0.0
TlLcT,0.0
TlLlC,0.0
TlLlL,0.0
TlLlT,2.2012700447650276e-07
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,6.603810134295082e-07
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,0.0
TtCcL,0.0
TtCcT,0.0
TtClC,2.2012700447650276e-07
TtClL,0.0
TtClT,6.603810134295082e-07
TtCtC,1.1006350223825138e-06
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,8.80508017906011e-07
TtTcL,2.2012700447650276e-07
TtTcT,4.402540089530055e-07
TtTlC,2.2012700447650276e-07
TtTlL,0.0
TtTlT,0.0
TtTtC,2.2012700447650276e-07
TtTtL,4.402540089530055e-07
TtTtT,0.0
