,proportion
CcClT,2.0195154432345944e-06
CcCtC,1.67331279582295e-05
CcCtL,2.596519855587336e-06
CcCtT,1.4425110308818534e-05
CcLcC,2.5676696349696987e-05
CcLcL,2.971572723616618e-05
CcLcT,1.1828590453231197e-05
CcLlC,4.32753309264556e-06
CcLlL,1.355960369028942e-05
CcLlT,1.1540088247054826e-06
CcLtC,2.8850220617637066e-07
CcLtL,2.0195154432345944e-06
CcLtT,5.770044123527413e-07
CcTcC,1.4425110308818534e-06
CcTcL,5.770044123527413e-07
CcTcT,2.8850220617637066e-07
CcTlC,0.0
CcTlL,2.8850220617637066e-07
CcTlT,0.0
CcTtC,5.770044123527413e-07
CcTtL,0.0
CcTtT,2.8850220617637066e-07
ClCcC,6.952903168850533e-05
ClCcL,1.2117092659407568e-05
ClCcT,1.355960369028942e-05
ClClC,0.0003704368327304599
ClClL,3.8947797833810036e-05
ClClT,1.9618150019993204e-05
ClCtC,6.173947212174332e-05
ClCtL,4.6160352988219306e-06
ClCtT,1.0386079422349345e-05
ClLcC,3.7505286802928182e-06
ClLcL,2.3657180906462395e-05
ClLcT,1.4425110308818534e-06
ClLlC,2.6542202968226103e-05
ClLlL,3.63512779782227e-05
ClLlT,1.9041145607640467e-05
ClLtC,1.731013237058224e-06
ClLtL,2.0195154432345944e-06
ClLtT,1.4425110308818534e-06
ClTcC,2.0195154432345944e-06
ClTcL,0.0
ClTcT,0.0
ClTlC,2.8850220617637067e-06
ClTlL,1.1540088247054826e-06
ClTlT,5.770044123527413e-07
ClTtC,8.65506618529112e-07
ClTtL,2.8850220617637066e-07
ClTtT,1.731013237058224e-05
CtCcC,7.212555154409267e-06
CtCcL,2.596519855587336e-06
CtCcT,5.770044123527413e-07
CtClC,6.924052948232896e-06
CtClL,1.1540088247054826e-06
CtClT,2.8850220617637066e-07
CtCtC,1.355960369028942e-05
CtCtL,8.65506618529112e-07
CtCtT,5.770044123527413e-07
CtLcC,1.4425110308818534e-06
CtLcL,8.65506618529112e-07
CtLcT,5.770044123527413e-07
CtLlC,8.65506618529112e-07
CtLlL,1.1540088247054826e-06
CtLlT,0.0
CtLtC,0.0
CtLtL,0.0
CtLtT,0.0
CtTcC,5.770044123527413e-07
CtTcL,0.0
CtTcT,0.0
CtTlC,2.8850220617637066e-07
CtTlL,0.0
CtTlT,0.0
CtTtC,8.65506618529112e-07
CtTtL,1.3271101484113052e-05
CtTtT,2.8850220617637066e-07
LcCcC,3.5197269153517225e-05
LcCcL,2.8850220617637067e-06
LcCcT,1.731013237058224e-06
LcClC,5.770044123527413e-06
LcClL,5.770044123527413e-07
LcClT,8.65506618529112e-07
LcCtC,1.4713612514994904e-05
LcCtL,8.65506618529112e-07
LcCtT,8.65506618529112e-07
LcLcC,1.5002114721171273e-05
LcLcL,3.375475812263537e-05
LcLcT,2.0195154432345944e-06
LcLlC,3.1735242679400776e-06
LcLlL,1.731013237058224e-06
LcLlT,1.4425110308818534e-06
LcLtC,2.8850220617637066e-07
LcLtL,2.8850220617637066e-07
LcLtT,2.8850220617637066e-07
LcTcC,1.4425110308818534e-06
LcTcL,0.0
LcTcT,0.0
LcTlC,8.65506618529112e-07
LcTlL,0.0
LcTlT,0.0
LcTtC,5.770044123527413e-07
LcTtL,2.8850220617637066e-07
LcTtT,0.0
LlCcC,2.106066105087506e-05
LlCcL,1.1540088247054826e-06
LlCcT,8.65506618529112e-07
LlClC,5.7123436822921397e-05
LlClL,4.6160352988219306e-06
LlClT,2.596519855587336e-06
LlCtC,3.7505286802928182e-06
LlCtL,5.770044123527413e-07
LlCtT,0.0
LlLcC,6.058546329703784e-06
LlLcL,3.462026474116448e-06
LlLcT,2.3080176494109653e-06
LlLlC,5.770044123527413e-06
LlLlL,1.7021630164405868e-05
LlLlT,1.355960369028942e-05
LlLtC,8.65506618529112e-07
LlLtL,8.65506618529112e-07
LlLtT,1.1540088247054826e-06
LlTcC,2.8850220617637067e-06
LlTcL,2.8850220617637066e-07
LlTcT,2.8850220617637066e-07
LlTlC,2.0195154432345944e-06
LlTlL,2.8850220617637066e-07
LlTlT,5.770044123527413e-07
LlTtC,1.1540088247054826e-06
LlTtL,0.0
LlTtT,5.770044123527413e-07
LtCcC,1.731013237058224e-06
LtCcL,0.0
LtCcT,0.0
LtClC,3.7505286802928182e-06
LtClL,5.770044123527413e-07
LtClT,2.8850220617637066e-07
LtCtC,2.0195154432345944e-06
LtCtL,2.8850220617637066e-07
LtCtT,0.0
LtLcC,5.770044123527413e-07
LtLcL,5.770044123527413e-07
LtLcT,2.8850220617637066e-07
LtLlC,1.4425110308818534e-06
LtLlL,5.770044123527413e-07
LtLlT,1.4425110308818534e-06
LtLtC,2.8850220617637066e-07
LtLtL,0.0
LtLtT,0.0
LtTcC,8.65506618529112e-07
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,2.8850220617637066e-07
LtTtT,0.0
TcCcC,4.039030886469189e-06
TcCcL,5.770044123527413e-07
TcCcT,0.0
TcClC,8.65506618529112e-07
TcClL,2.8850220617637066e-07
TcClT,0.0
TcCtC,2.8850220617637066e-07
TcCtL,2.8850220617637066e-07
TcCtT,0.0
TcLcC,1.1540088247054826e-06
TcLcL,2.0195154432345944e-06
TcLcT,0.0
TcLlC,2.8850220617637066e-07
TcLlL,5.770044123527413e-07
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,1.4425110308818534e-06
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,2.8850220617637066e-07
TcTlT,2.8850220617637066e-07
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,1.1540088247054826e-06
TlCcL,2.8850220617637066e-07
TlCcT,5.770044123527413e-07
TlClC,7.789559566762007e-06
TlClL,1.1540088247054826e-06
TlClT,2.8850220617637066e-07
TlCtC,1.731013237058224e-06
TlCtL,2.8850220617637066e-07
TlCtT,2.8850220617637066e-07
TlLcC,2.8850220617637066e-07
TlLcL,1.1540088247054826e-06
TlLcT,0.0
TlLlC,8.65506618529112e-07
TlLlL,8.65506618529112e-07
TlLlT,1.1540088247054826e-06
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,2.8850220617637066e-07
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,2.8850220617637066e-07
TtCcC,2.8850220617637066e-07
TtCcL,2.8850220617637066e-07
TtCcT,0.0
TtClC,1.1540088247054826e-06
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,5.770044123527413e-07
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,2.8850220617637066e-07
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,2.8850220617637066e-07
TtTlT,0.0
TtTtC,0.0
TtTtL,5.770044123527413e-07
TtTtT,2.8850220617637066e-07
