,proportion
CcLlL,2.2562991770661542e-05
CcLlT,0.0
CcLtC,0.0
CcLtL,3.4186351167669e-07
CcLtT,0.0
CcTcC,0.0
CcTcL,0.0
CcTcT,0.0
CcTlC,0.0
CcTlL,3.4186351167669e-07
CcTlT,0.0
CcTtC,0.0
CcTtL,0.0
CcTtT,0.0
ClCcC,3.384448765599231e-05
ClCcL,1.1965222908684151e-05
ClCcT,3.4186351167669e-07
ClClC,0.00025537204322248746
ClClL,0.00010153346296797695
ClClT,3.07677160509021e-06
ClCtC,0.0
ClCtL,0.0
ClCtT,0.0
ClLcC,5.46981618682704e-06
ClLcL,8.54658779191725e-06
ClLcT,3.4186351167669e-07
ClLlC,2.8716534980841962e-05
ClLlL,0.00013537795062396925
ClLlT,6.8372702335338e-07
ClLtC,0.0
ClLtL,0.0
ClLtT,0.0
ClTcC,0.0
ClTcL,0.0
ClTcT,0.0
ClTlC,0.0
ClTlL,3.4186351167669e-07
ClTlT,0.0
ClTtC,0.0
ClTtL,0.0
ClTtT,0.0
CtCcC,3.4186351167669e-07
CtCcL,0.0
CtCcT,0.0
CtClC,3.4186351167669e-07
CtClL,0.0
CtClT,0.0
CtCtC,0.0
CtCtL,0.0
CtCtT,0.0
CtLcC,0.0
CtLcL,0.0
CtLcT,0.0
CtLlC,0.0
CtLlL,3.4186351167669e-07
CtLlT,0.0
CtLtC,0.0
CtLtL,0.0
CtLtT,0.0
CtTcC,0.0
CtTcL,0.0
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,5.7433069961683925e-05
LcCcL,5.46981618682704e-06
LcCcT,1.02559053503007e-06
LcClC,9.91404183862401e-06
LcClL,1.7093175583834502e-06
LcClT,3.4186351167669e-07
LcCtC,0.0
LcCtL,0.0
LcCtT,0.0
LcLcC,9.23031481527063e-06
LcLcL,3.487007819102238e-05
LcLcT,0.0
LcLlC,4.78608916347366e-06
LcLlL,4.375852949461632e-05
LcLlT,0.0
LcLtC,0.0
LcLtL,0.0
LcLtT,0.0
LcTcC,0.0
LcTcL,0.0
LcTcT,0.0
LcTlC,0.0
LcTlL,6.8372702335338e-07
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,6.837270233533801e-06
LlCcL,2.39304458173683e-06
LlCcT,0.0
LlClC,2.4272309329044988e-05
LlClL,4.78608916347366e-06
LlClT,0.0
LlCtC,0.0
LlCtL,0.0
LlCtT,0.0
LlLcC,8.888451303593941e-06
LlLcL,3.7604986284435902e-06
LlLcT,0.0
LlLlC,2.3588582305691613e-05
LlLlL,0.00016580380316319465
LlLlT,1.02559053503007e-06
LlLtC,0.0
LlLtL,0.0
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,0.0
LtCcL,0.0
LtCcT,0.0
LtClC,0.0
LtClL,0.0
LtClT,0.0
LtCtC,0.0
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,0.0
LtLtL,0.0
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,1.1281495885330771e-05
TcCcL,1.02559053503007e-06
TcCcT,0.0
TcClC,1.02559053503007e-06
TcClL,6.8372702335338e-07
TcClT,0.0
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,3.4186351167669e-07
TcLcL,6.8372702335338e-07
TcLcT,0.0
TcLlC,6.8372702335338e-07
TcLlL,3.4186351167669e-07
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,0.0
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,1.36745404670676e-06
TlCcL,0.0
TlCcT,0.0
TlClC,2.39304458173683e-06
TlClL,1.02559053503007e-06
TlClT,0.0
TlCtC,0.0
TlCtL,0.0
TlCtT,0.0
TlLcC,3.4186351167669e-07
TlLcL,3.4186351167669e-07
TlLcT,0.0
TlLlC,3.4186351167669e-07
TlLlL,2.39304458173683e-06
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,0.0
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
