,proportion
TcClC,1.5124177055715957e-06
TcClL,0.0
TcClT,0.0
TcCtC,3.781044263928989e-07
TcCtL,0.0
TcCtT,0.0
TcLcC,7.562088527857978e-07
TcLcL,3.781044263928989e-07
TcLcT,0.0
TcLlC,1.5124177055715957e-06
TcLlL,3.781044263928989e-07
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,7.562088527857978e-07
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,1.5124177055715957e-06
TlCcL,7.562088527857978e-07
TlCcT,0.0
TlClC,1.8905221319644949e-06
TlClL,0.0
TlClT,0.0
TlCtC,1.134313279178697e-06
TlCtL,0.0
TlCtT,0.0
TlLcC,0.0
TlLcL,0.0
TlLcT,0.0
TlLlC,5.6715663958934845e-06
TlLlL,7.562088527857978e-07
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,3.781044263928989e-07
TtCcL,0.0
TtCcT,0.0
TtClC,1.8905221319644949e-06
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,3.781044263928989e-07
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,3.781044263928989e-07
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
