,proportion
ClCtT,0.0
ClLcC,3.9764941477935635e-07
ClLcL,3.9764941477935635e-07
ClLcT,0.0
ClLlC,0.0
ClLlL,0.0
ClLlT,0.0
ClLtC,0.0
ClLtL,0.0
ClLtT,0.0
ClTcC,0.0
ClTcL,0.0
ClTcT,3.9764941477935635e-07
ClTlC,0.0
ClTlL,3.9764941477935635e-07
ClTlT,0.0
ClTtC,0.0
ClTtL,3.9764941477935635e-07
ClTtT,3.9764941477935635e-07
CtCcC,7.952988295587128e-06
CtCcL,1.192948244338069e-06
CtCcT,0.0
CtClC,1.988247073896782e-06
CtClL,3.9764941477935635e-07
CtClT,0.0
CtCtC,0.0
CtCtL,3.9764941477935635e-07
CtCtT,3.9764941477935635e-07
CtLcC,1.988247073896782e-06
CtLcL,1.5905976591174254e-06
CtLcT,0.0
CtLlC,0.0
CtLlL,3.9764941477935635e-07
CtLlT,0.0
CtLtC,2.704016020499623e-05
CtLtL,1.192948244338069e-06
CtLtT,1.5905976591174254e-06
CtTcC,3.9764941477935635e-07
CtTcL,0.0
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,6.998629700116672e-05
LcCcL,5.169442392131633e-06
LcCcT,2.7835459034554944e-06
LcClC,1.192948244338069e-06
LcClL,0.0
LcClT,0.0
LcCtC,1.192948244338069e-06
LcCtL,7.952988295587127e-07
LcCtT,3.9764941477935635e-07
LcLcC,3.1811953182348508e-06
LcLcL,2.18707178128646e-05
LcLcT,1.192948244338069e-06
LcLlC,3.9764941477935635e-07
LcLlL,0.0
LcLlT,0.0
LcLtC,1.192948244338069e-06
LcLtL,0.0
LcLtT,0.0
LcTcC,7.952988295587127e-07
LcTcL,3.9764941477935635e-07
LcTcT,3.9764941477935635e-07
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,7.952988295587127e-07
LlCcL,0.0
LlCcT,3.9764941477935635e-07
LlClC,3.9764941477935635e-07
LlClL,0.0
LlClT,0.0
LlCtC,0.0
LlCtL,0.0
LlCtT,0.0
LlLcC,0.0
LlLcL,0.0
LlLcT,0.0
LlLlC,7.952988295587127e-07
LlLlL,0.0
LlLlT,0.0
LlLtC,0.0
LlLtL,0.0
LlLtT,0.0
LlTcC,3.9764941477935635e-07
LlTcL,0.0
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,1.988247073896782e-06
LtCcL,3.9764941477935635e-07
LtCcT,3.9764941477935635e-07
LtClC,7.952988295587127e-07
LtClL,0.0
LtClT,3.9764941477935635e-07
LtCtC,0.0
LtCtL,0.0
LtCtT,0.0
LtLcC,1.192948244338069e-06
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,1.5905976591174254e-06
LtLtL,0.0
LtLtT,3.9764941477935635e-07
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,3.9764941477935635e-07
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,8.74828712514584e-06
TcCcL,7.952988295587127e-07
TcCcT,7.952988295587127e-07
TcClC,2.7835459034554944e-06
TcClL,3.9764941477935635e-07
TcClT,0.0
TcCtC,0.0
TcCtL,3.9764941477935635e-07
TcCtT,0.0
TcLcC,3.9764941477935635e-07
TcLcL,3.9764941477935635e-07
TcLcT,0.0
TcLlC,0.0
TcLlL,0.0
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,3.1811953182348508e-06
TcTcL,1.192948244338069e-06
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,7.952988295587127e-07
TlCcC,1.192948244338069e-06
TlCcL,0.0
TlCcT,0.0
TlClC,3.9764941477935635e-07
TlClL,0.0
TlClT,0.0
TlCtC,3.9764941477935635e-07
TlCtL,0.0
TlCtT,0.0
TlLcC,0.0
TlLcL,3.9764941477935635e-07
TlLcT,0.0
TlLlC,0.0
TlLlL,0.0
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,3.9764941477935635e-07
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,3.9764941477935635e-07
TlTtL,0.0
TlTtT,0.0
TtCcC,3.9764941477935635e-07
TtCcL,3.9764941477935635e-07
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,3.9764941477935635e-07
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,3.9764941477935635e-07
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,7.952988295587127e-07
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,3.9764941477935635e-07
TtTtT,0.0
