,proportion
LlTc,2.6266485502963795e-06
LlTl,1.8386539852074658e-05
LlTt,3.752355071851971e-07
LtCc,1.8761775359259854e-06
LtCl,4.8780615934075625e-06
LtCt,7.504710143703942e-07
LtLc,3.7523550718519708e-06
LtLl,3.714831521133451e-05
LtLt,1.5009420287407884e-06
LtTc,2.2514130431111825e-06
LtTl,3.3771195646667736e-05
LtTt,1.1257065215555913e-06
TcCc,6.37900362214835e-06
TcCl,6.003768114963154e-06
TcCt,2.2514130431111825e-06
TcLc,4.840538042689042e-05
TcLl,6.754239129333548e-06
TcLt,0.0
TcTc,4.690443839814963e-05
TcTl,4.127590579037168e-06
TcTt,3.752355071851971e-07
TlCc,1.8761775359259854e-06
TlCl,1.801130434488946e-05
TlCt,7.504710143703942e-07
TlLc,6.754239129333548e-06
TlLl,0.0001692312137405239
TlLt,1.5009420287407884e-06
TlTc,2.2514130431111825e-06
TlTl,3.86492572400753e-05
TlTt,0.0
TtCc,1.8761775359259854e-06
TtCl,3.7523550718519708e-06
TtCt,0.0
TtLc,2.6266485502963795e-06
TtLl,3.7523550718519708e-06
TtLt,3.752355071851971e-07
TtTc,7.504710143703942e-07
TtTl,3.939972825444569e-05
TtTt,1.1257065215555913e-06
CcCcC,0.00021275853257400672
CcCcL,5.478438404903877e-05
CcCcT,9.00565217244473e-06
CcClC,0.0001016888224471884
CcClL,2.814266303888978e-05
CcClT,1.8761775359259854e-06
CcCtC,3.86492572400753e-05
CcCtL,4.8780615934075625e-06
CcCtT,2.6266485502963795e-06
CcLcC,2.2514130431111825e-05
CcLcL,9.530981882504006e-05
CcLcT,4.127590579037168e-06
CcLlC,7.879945650889138e-06
CcLlL,1.425894927303749e-05
CcLlT,0.0
CcLtC,1.5009420287407884e-06
CcLtL,3.377119564666774e-06
CcLtT,0.0
CcTcC,7.879945650889138e-06
CcTcL,1.8761775359259855e-05
CcTcT,1.163230072274111e-05
CcTlC,7.504710143703942e-07
CcTlL,2.2514130431111825e-06
CcTlT,3.752355071851971e-07
CcTtC,3.752355071851971e-07
CcTtL,3.752355071851971e-07
CcTtT,0.0
ClCcC,2.814266303888978e-05
ClCcL,6.003768114963154e-06
ClCcT,2.6266485502963795e-06
ClClC,0.00023452219199074814
ClClL,4.427778984785325e-05
ClClT,4.502826086222365e-06
ClCtC,7.5047101437039415e-06
ClCtL,3.7523550718519708e-06
ClCtT,3.752355071851971e-07
ClLcC,4.502826086222365e-06
ClLcL,9.00565217244473e-06
ClLcT,7.504710143703942e-07
ClLlC,1.801130434488946e-05
ClLlL,0.0001399628441800785
ClLlT,1.5009420287407884e-06
ClLtC,1.5009420287407884e-06
ClLtL,1.8761775359259854e-06
ClLtT,7.504710143703942e-07
ClTcC,0.0
ClTcL,3.752355071851971e-07
ClTcT,3.752355071851971e-07
ClTlC,1.1257065215555913e-06
ClTlL,2.6266485502963795e-06
ClTlT,1.1257065215555913e-06
ClTtC,3.752355071851971e-07
ClTtL,3.752355071851971e-07
ClTtT,0.0
CtCcC,9.380887679629928e-06
CtCcL,4.127590579037168e-06
CtCcT,3.752355071851971e-07
CtClC,5.2908206513112785e-05
CtClL,4.427778984785325e-05
CtClT,1.8761775359259854e-06
CtCtC,8.968128621726209e-05
CtCtL,5.628532607777956e-06
CtCtT,3.752355071851971e-07
CtLcC,4.8780615934075625e-06
CtLcL,4.953108694844601e-05
CtLcT,7.504710143703942e-07
CtLlC,2.6266485502963795e-06
CtLlL,5.628532607777956e-06
CtLlT,3.752355071851971e-07
CtLtC,3.752355071851971e-07
CtLtL,3.752355071851971e-07
CtLtT,3.752355071851971e-07
CtTcC,3.752355071851971e-07
CtTcL,3.752355071851971e-07
CtTcT,7.504710143703942e-07
CtTlC,1.5009420287407884e-06
CtTlL,3.377119564666774e-06
CtTlT,3.752355071851971e-07
CtTtC,0.0
CtTtL,7.504710143703942e-07
CtTtT,0.0
LcCcC,2.4765543474223006e-05
LcCcL,5.628532607777956e-06
LcCcT,1.5009420287407884e-06
LcClC,2.026271738800064e-05
LcClL,5.253297100592759e-06
LcClT,3.752355071851971e-07
LcCtC,1.0881829708370715e-05
LcCtL,3.752355071851971e-07
LcCtT,0.0
LcLcC,1.2007536229926307e-05
LcLcL,0.00011894965577770746
LcLcT,3.7523550718519708e-06
LcLlC,4.502826086222365e-06
LcLlL,2.55160144885934e-05
LcLlT,0.0
LcLtC,1.1257065215555913e-06
LcLtL,1.8761775359259854e-06
LcLtT,7.504710143703942e-07
LcTcC,0.0
LcTcL,1.8761775359259854e-06
LcTcT,3.752355071851971e-07
LcTlC,1.1257065215555913e-06
LcTlL,1.5009420287407884e-06
LcTlT,0.0
LcTtC,0.0
LcTtL,7.504710143703942e-07
LcTtT,0.0
LlCcC,5.628532607777956e-06
LlCcL,3.001884057481577e-06
LlCcT,7.504710143703942e-07
LlClC,3.5272137675408526e-05
LlClL,6.003768114963154e-06
LlClT,2.2514130431111825e-06
LlCtC,3.001884057481577e-06
LlCtL,7.504710143703942e-07
LlCtT,0.0
LlLcC,4.502826086222365e-06
LlLcL,7.129474636518745e-06
LlLcT,7.504710143703942e-07
LlLlC,1.7636068837704263e-05
LlLlL,0.00014484090577348606
LlLlT,1.1257065215555913e-06
LlLtC,2.2514130431111825e-06
LlLtL,1.5009420287407884e-06
LlLtT,0.0
LlTcC,3.752355071851971e-07
LlTcL,1.1257065215555913e-06
LlTcT,3.752355071851971e-07
LlTlC,0.0
LlTlL,1.1257065215555913e-06
LlTlT,1.8761775359259854e-06
LlTtC,3.752355071851971e-07
LlTtL,0.0
LlTtT,3.752355071851971e-07
LtCcC,3.752355071851971e-07
LtCcL,0.0
LtCcT,0.0
LtClC,3.377119564666774e-06
LtClL,1.1257065215555913e-06
LtClT,3.752355071851971e-07
LtCtC,2.2514130431111825e-06
LtCtL,0.0
LtCtT,0.0
LtLcC,3.001884057481577e-06
LtLcL,2.6266485502963795e-06
LtLcT,3.752355071851971e-07
LtLlC,4.127590579037168e-06
LtLlL,1.5384655794593082e-05
LtLlT,7.504710143703942e-07
LtLtC,0.0
LtLtL,0.0
LtLtT,3.752355071851971e-07
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,1.3508478258667095e-05
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,6.37900362214835e-06
TcCcL,1.1257065215555913e-06
TcCcT,0.0
TcClC,4.8780615934075625e-06
TcClL,2.2514130431111825e-06
TcClT,3.752355071851971e-07
TcCtC,1.8761775359259854e-06
TcCtL,7.504710143703942e-07
TcCtT,0.0
TcLcC,2.2514130431111825e-06
TcLcL,5.628532607777956e-06
TcLcT,3.752355071851971e-07
TcLlC,1.8761775359259854e-06
TcLlL,7.129474636518745e-06
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,1.8761775359259854e-06
TcTcL,1.0506594201185518e-05
TcTcT,0.0
TcTlC,0.0
TcTlL,7.504710143703942e-07
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,3.001884057481577e-06
TlCcL,1.5009420287407884e-06
TlCcT,0.0
TlClC,9.756123186815125e-06
TlClL,7.504710143703942e-07
TlClT,7.504710143703942e-07
TlCtC,3.752355071851971e-07
TlCtL,7.504710143703942e-07
TlCtT,0.0
TlLcC,7.504710143703942e-07
TlLcL,3.377119564666774e-06
TlLcT,3.752355071851971e-07
TlLlC,4.502826086222365e-06
TlLlL,4.315208332629766e-05
TlLlT,7.504710143703942e-07
TlLtC,1.8761775359259854e-06
TlLtL,3.752355071851971e-07
TlLtT,0.0
TlTcC,0.0
TlTcL,7.504710143703942e-07
TlTcT,3.752355071851971e-07
TlTlC,1.1257065215555913e-06
TlTlL,7.504710143703942e-07
TlTlT,1.2007536229926307e-05
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,0.0
TtCcL,0.0
TtCcT,0.0
TtClC,2.6266485502963795e-06
TtClL,3.752355071851971e-07
TtClT,0.0
TtCtC,2.2514130431111825e-06
TtCtL,3.752355071851971e-07
TtCtT,3.752355071851971e-07
TtLcC,0.0
TtLcL,1.1257065215555913e-06
TtLcT,0.0
TtLlC,3.752355071851971e-07
TtLlL,1.1257065215555913e-06
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,7.504710143703942e-07
TtTcT,0.0
TtTlC,1.8761775359259854e-06
TtTlL,1.6885597823333868e-05
TtTlT,0.0
TtTtC,0.0
TtTtL,4.8780615934075625e-06
TtTtT,0.0
