,proportion
TcLc,3.7142314865060115e-07
TcLl,0.0
TcLt,0.0
TcTc,0.0
TcTl,0.0
TcTt,0.0
TlCc,3.7142314865060115e-07
TlCl,1.1142694459518036e-06
TlCt,0.0
TlLc,3.7142314865060115e-07
TlLl,0.0
TlLt,0.0
TlTc,0.0
TlTl,0.0
TlTt,0.0
TtCc,0.0
TtCl,0.0
TtCt,0.0
TtLc,0.0
TtLl,0.0
TtLt,0.0
TtTc,0.0
TtTl,0.0
TtTt,0.0
CcCcC,0.0004338222376239022
CcCcL,8.617017048693948e-05
CcCcT,5.199924081108416e-06
CcClC,0.00010028425013566232
CcClL,3.08281213379999e-05
CcClT,7.428462973012023e-07
CcCtC,5.571347229759018e-06
CcCtL,5.199924081108416e-06
CcCtT,0.0
CcLcC,2.525677410824088e-05
CcLcL,6.16562426759998e-05
CcLcT,0.0
CcLlC,8.542732418963827e-06
CcLlL,2.4513927810939677e-05
CcLlT,0.0
CcLtC,0.0
CcLtL,0.0
CcLtT,0.0
CcTcC,1.857115743253006e-06
CcTcL,0.0
CcTcT,0.0
CcTlC,0.0
CcTlL,0.0
CcTlT,0.0
CcTtC,0.0
CcTtL,0.0
CcTtT,0.0
ClCcC,3.6770891716409516e-05
ClCcL,1.1142694459518036e-05
ClCcT,3.7142314865060115e-07
ClClC,0.00020613984750108365
ClClL,3.937085375696373e-05
ClClT,2.599962040554208e-06
ClCtC,0.0
ClCtL,0.0
ClCtT,0.0
ClLcC,1.0399848162216833e-05
ClLcL,5.942770378409618e-06
ClLcT,0.0
ClLlC,1.1142694459518036e-05
ClLlL,4.717073987862635e-05
ClLlT,0.0
ClLtC,0.0
ClLtL,0.0
ClLtT,0.0
ClTcC,3.7142314865060115e-07
ClTcL,0.0
ClTcT,0.0
ClTlC,0.0
ClTlL,0.0
ClTlT,0.0
ClTtC,0.0
ClTtL,0.0
ClTtT,0.0
CtCcC,0.0
CtCcL,0.0
CtCcT,0.0
CtClC,0.0
CtClL,3.7142314865060115e-07
CtClT,0.0
CtCtC,3.7142314865060115e-07
CtCtL,0.0
CtCtT,0.0
CtLcC,3.7142314865060115e-07
CtLcL,3.7142314865060115e-07
CtLcT,0.0
CtLlC,0.0
CtLlL,3.34280833785541e-06
CtLlT,0.0
CtLtC,3.7142314865060115e-07
CtLtL,0.0
CtLtT,0.0
CtTcC,0.0
CtTcL,0.0
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,5.348493340568656e-05
LcCcL,1.597119539197585e-05
LcCcT,1.1142694459518036e-06
LcClC,1.8571157432530058e-05
LcClL,2.228538891903607e-06
LcClT,0.0
LcCtC,3.7142314865060115e-07
LcCtL,3.7142314865060115e-07
LcCtT,0.0
LcLcC,1.2256963905469839e-05
LcLcL,4.754216302727695e-05
LcLcT,0.0
LcLlC,5.571347229759018e-06
LcLlL,4.0856546351566126e-06
LcLlT,0.0
LcLtC,0.0
LcLtL,0.0
LcLtT,0.0
LcTcC,0.0
LcTcL,0.0
LcTcT,0.0
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,3.7142314865060115e-07
LlCcC,1.9685426878481865e-05
LlCcL,1.857115743253006e-06
LlCcT,0.0
LlClC,3.08281213379999e-05
LlClL,4.0856546351566126e-06
LlClT,7.428462973012023e-07
LlCtC,0.0
LlCtL,0.0
LlCtT,0.0
LlLcC,4.0856546351566126e-06
LlLcL,2.228538891903607e-06
LlLcT,0.0
LlLlC,6.68561667571082e-06
LlLlL,4.717073987862635e-05
LlLlT,0.0
LlLtC,0.0
LlLtL,0.0
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,3.7142314865060115e-07
LtCcL,0.0
LtCcT,0.0
LtClC,0.0
LtClL,0.0
LtClT,0.0
LtCtC,0.0
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,0.0
LtLtL,0.0
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,7.428462973012023e-07
TcCcL,0.0
TcCcT,0.0
TcClC,3.7142314865060115e-07
TcClL,0.0
TcClT,0.0
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,3.7142314865060115e-07
TcLcL,0.0
TcLcT,0.0
TcLlC,0.0
TcLlL,0.0
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,0.0
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,1.1142694459518036e-06
TlCcL,3.7142314865060115e-07
TlCcT,0.0
TlClC,0.0
TlClL,3.7142314865060115e-07
TlClT,0.0
TlCtC,0.0
TlCtL,0.0
TlCtT,0.0
TlLcC,0.0
TlLcL,3.7142314865060115e-07
TlLcT,0.0
TlLlC,7.428462973012023e-07
TlLlL,3.7142314865060115e-07
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,0.0
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
