,proportion
LlLlC,6.232491739198818e-06
LlLlL,7.332343222586846e-05
LlLlT,1.5764537928561717e-05
LlLtC,7.332343222586845e-07
LlLtL,7.332343222586845e-07
LlLtT,7.332343222586845e-07
LlTcC,3.6661716112934226e-07
LlTcL,0.0
LlTcT,0.0
LlTlC,1.8330858056467113e-06
LlTlL,2.1997029667760535e-06
LlTlT,1.4298069284044347e-05
LlTtC,3.6661716112934226e-07
LlTtL,0.0
LlTtT,0.0
LtCcC,2.932937289034738e-06
LtCcL,3.6661716112934226e-07
LtCcT,0.0
LtClC,1.0998514833880268e-06
LtClL,7.332343222586845e-07
LtClT,0.0
LtCtC,1.466468644517369e-06
LtCtL,0.0
LtCtT,0.0
LtLcC,3.6661716112934226e-07
LtLcL,0.0
LtLcT,3.6661716112934226e-07
LtLlC,3.6661716112934226e-07
LtLlL,3.6661716112934226e-07
LtLlT,3.6661716112934226e-07
LtLtC,3.6661716112934226e-07
LtLtL,1.466468644517369e-06
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,3.6661716112934226e-07
LtTlL,3.6661716112934226e-07
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,5.20596368803666e-05
TcCcL,2.1997029667760535e-06
TcCcT,2.1997029667760535e-06
TcClC,1.8330858056467113e-06
TcClL,7.332343222586845e-07
TcClT,7.332343222586845e-07
TcCtC,7.332343222586845e-07
TcCtL,0.0
TcCtT,0.0
TcLcC,3.6661716112934226e-07
TcLcL,1.0998514833880268e-06
TcLcT,3.6661716112934226e-07
TcLlC,3.6661716112934226e-07
TcLlL,3.6661716112934226e-07
TcLlT,3.6661716112934226e-07
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,0.0
TcTcL,0.0
TcTcT,3.6661716112934226e-07
TcTlC,3.6661716112934226e-07
TcTlL,3.6661716112934226e-07
TcTlT,0.0
TcTtC,3.6661716112934226e-07
TcTtL,0.0
TcTtT,0.0
TlCcC,3.6661716112934226e-07
TlCcL,0.0
TlCcT,0.0
TlClC,1.0998514833880268e-06
TlClL,7.332343222586845e-07
TlClT,0.0
TlCtC,0.0
TlCtL,0.0
TlCtT,0.0
TlLcC,0.0
TlLcL,0.0
TlLcT,3.6661716112934226e-07
TlLlC,1.0998514833880268e-06
TlLlL,2.1997029667760535e-06
TlLlT,9.532046189362898e-06
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,3.6661716112934226e-07
TlTtT,0.0
TtCcC,3.6661716112934226e-07
TtCcL,0.0
TtCcT,0.0
TtClC,1.0998514833880268e-06
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,3.6661716112934226e-07
TtLcL,3.6661716112934226e-07
TtLcT,3.6661716112934226e-07
TtLlC,3.6661716112934226e-07
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,3.6661716112934226e-07
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
