,proportion
LcCtT,0.0
LcLcC,5.181766963691829e-06
LcLcL,2.920632288626304e-05
LcLcT,4.7106972397198444e-07
LcLlC,1.4132091719159535e-06
LcLlL,7.066045859579766e-06
LcLlT,0.0
LcLtC,0.0
LcLtL,0.0
LcLtT,0.0
LcTcC,0.0
LcTcL,0.0
LcTcT,0.0
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,3.2974880678038912e-06
LlCcL,1.4132091719159535e-06
LlCcT,0.0
LlClC,9.892464203411675e-06
LlClL,4.7106972397198444e-07
LlClT,0.0
LlCtC,0.0
LlCtL,4.7106972397198444e-07
LlCtT,0.0
LlLcC,1.4132091719159535e-06
LlLcL,9.421394479439689e-07
LlLcT,0.0
LlLlC,3.7685577917758755e-06
LlLlL,4.004092653761868e-05
LlLlT,9.421394479439689e-07
LlLtC,0.0
LlLtL,0.0
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,0.0
LtCcL,0.0
LtCcT,0.0
LtClC,0.0
LtClL,0.0
LtClT,0.0
LtCtC,0.0
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,0.0
LtLtL,0.0
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,5.181766963691829e-06
TcCcL,4.7106972397198444e-07
TcCcT,0.0
TcClC,9.421394479439689e-07
TcClL,0.0
TcClT,0.0
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,9.421394479439689e-07
TcLcL,4.7106972397198444e-07
TcLcT,0.0
TcLlC,4.7106972397198444e-07
TcLlL,2.3553486198599222e-06
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,0.0
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,0.0
TlCcL,0.0
TlCcT,0.0
TlClC,5.181766963691829e-06
TlClL,0.0
TlClT,0.0
TlCtC,0.0
TlCtL,0.0
TlCtT,0.0
TlLcC,0.0
TlLcL,0.0
TlLcT,0.0
TlLlC,1.8842788958879378e-06
TlLlL,4.7106972397198444e-07
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,4.7106972397198444e-07
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,4.7106972397198444e-07
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
