,proportion
LcCcC,3.5832505648837964e-05
LcCcL,1.7394420217882509e-06
LcCcT,2.783107234861201e-06
LcClC,1.0436652130729505e-06
LcClL,3.4788840435765014e-07
LcClT,0.0
LcCtC,2.7831072348612014e-05
LcCtL,3.4788840435765014e-07
LcCtT,1.0436652130729505e-06
LcLcC,4.870437661007102e-06
LcLcL,1.4611312983021305e-05
LcLcT,1.0436652130729505e-06
LcLlC,3.4788840435765014e-07
LcLlL,0.0
LcLlT,0.0
LcLtC,6.957768087153003e-07
LcLtL,0.0
LcLtT,0.0
LcTcC,1.7394420217882509e-06
LcTcL,0.0
LcTcT,1.3915536174306006e-06
LcTlC,3.4788840435765014e-07
LcTlL,3.4788840435765014e-07
LcTlT,1.3915536174306007e-05
LcTtC,1.3915536174306006e-06
LcTtL,0.0
LcTtT,5.218326065364752e-06
LlCcC,1.3915536174306006e-06
LlCcL,0.0
LlCcT,0.0
LlClC,0.0
LlClL,0.0
LlClT,0.0
LlCtC,1.0436652130729505e-06
LlCtL,0.0
LlCtT,0.0
LlLcC,0.0
LlLcL,0.0
LlLcT,0.0
LlLlC,0.0
LlLlL,3.4788840435765014e-07
LlLlT,0.0
LlLtC,0.0
LlLtL,0.0
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,2.087330426145901e-06
LtCcL,6.957768087153003e-07
LtCcT,0.0
LtClC,3.4788840435765014e-07
LtClL,0.0
LtClT,0.0
LtCtC,4.174660852291802e-06
LtCtL,0.0
LtCtT,0.0
LtLcC,2.087330426145901e-06
LtLcL,3.4788840435765014e-07
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,3.4788840435765014e-07
LtLtL,0.0
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,1.3915536174306006e-06
LtTtL,0.0
LtTtT,1.1828205748160104e-05
TcCcC,8.349321704583604e-06
TcCcL,3.4788840435765014e-07
TcCcT,3.4788840435765014e-07
TcClC,0.0
TcClL,0.0
TcClT,0.0
TcCtC,1.3915536174306006e-06
TcCtL,0.0
TcCtT,0.0
TcLcC,6.957768087153003e-07
TcLcL,0.0
TcLcT,0.0
TcLlC,0.0
TcLlL,0.0
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,1.3915536174306006e-06
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,3.4788840435765014e-07
TcTtC,0.0
TcTtL,0.0
TcTtT,3.4788840435765014e-07
TlCcC,6.957768087153003e-07
TlCcL,0.0
TlCcT,0.0
TlClC,0.0
TlClL,0.0
TlClT,0.0
TlCtC,0.0
TlCtL,0.0
TlCtT,0.0
TlLcC,0.0
TlLcL,0.0
TlLcT,0.0
TlLlC,0.0
TlLlL,0.0
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,3.4788840435765014e-07
TlTtL,0.0
TlTtT,0.0
TtCcC,1.7394420217882509e-06
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,3.4788840435765014e-07
TtCtT,3.4788840435765014e-07
TtLcC,3.4788840435765014e-07
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,3.4788840435765014e-07
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,3.4788840435765014e-07
TtTtL,0.0
TtTtT,0.0
